date,region,confirmed,active,cured,deaths
2022-05-06,Andhra Pradesh,2319720,40,2304950,14730
2022-05-07,Andhra Pradesh,2319732,47,2304955,14730
2022-05-08,Andhra Pradesh,2319737,50,2304957,14730
2022-05-10,Andhra Pradesh,2319747,49,2304968,14730
2022-05-11,Andhra Pradesh,2319752,48,2304974,14730
2022-05-12,Andhra Pradesh,2319756,48,2304978,14730
2022-05-13,Andhra Pradesh,2319777,60,2304987,14730
2022-05-14,Andhra Pradesh,2319797,72,2304995,14730
2022-05-16,Andhra Pradesh,2319832,92,2305010,14730
2022-05-17,Andhra Pradesh,2319837,89,2305018,14730
2022-05-18,Andhra Pradesh,2319846,92,2305024,14730
2022-05-19,Andhra Pradesh,2319854,92,2305031,14731
2022-05-20,Andhra Pradesh,2319855,70,2305054,14731
2022-05-21,Andhra Pradesh,2319862,57,2305074,14731
2022-05-22,Andhra Pradesh,2319869,62,2305076,14731
2022-05-23,Andhra Pradesh,2319883,75,2305077,14731
2022-05-24,Andhra Pradesh,2319885,70,2305084,14731
2022-05-25,Andhra Pradesh,2319891,58,2305102,14731
2022-05-26,Andhra Pradesh,2319898,62,2305105,14731
2022-05-27,Andhra Pradesh,2319900,61,2305108,14731
2022-05-28,Andhra Pradesh,2319902,58,2305113,14731
2022-05-29,Andhra Pradesh,2319914,55,2305128,14731
2022-05-30,Andhra Pradesh,2319918,47,2305140,14731
2022-05-31,Andhra Pradesh,2319922,43,2305148,14731
2022-06-01,Andhra Pradesh,2319932,47,2305154,14731
2022-06-02,Andhra Pradesh,2319943,49,2305163,14731
2022-06-03,Andhra Pradesh,2319957,58,2305168,14731
2022-06-04,Andhra Pradesh,2319966,61,2305174,14731
2022-06-05,Andhra Pradesh,2319970,61,2305178,14731
2022-06-06,Andhra Pradesh,2319981,66,2305184,14731
2022-06-07,Andhra Pradesh,2319988,68,2305189,14731
2022-06-09,Andhra Pradesh,2320038,97,2305210,14731
2022-06-10,Andhra Pradesh,2320060,105,2305224,14731
2022-06-11,Andhra Pradesh,2320082,115,2305236,14731
2022-06-12,Andhra Pradesh,2320098,126,2305241,14731
2022-06-13,Andhra Pradesh,2320121,136,2305254,14731
2022-06-14,Andhra Pradesh,2320139,147,2305261,14731
2022-06-15,Andhra Pradesh,2320172,164,2305277,14731
2022-06-16,Andhra Pradesh,2320225,190,2305304,14731
2022-06-17,Andhra Pradesh,2320264,205,2305328,14731
2022-06-18,Andhra Pradesh,2320310,226,2305353,14731
2022-06-19,Andhra Pradesh,2320353,250,2305372,14731
2022-06-20,Andhra Pradesh,2320414,293,2305390,14731
2022-06-21,Andhra Pradesh,2320439,298,2305410,14731
2022-06-22,Andhra Pradesh,2320509,340,2305438,14731
2022-06-23,Andhra Pradesh,2320595,369,2305495,14731
2022-06-24,Andhra Pradesh,2320682,406,2305545,14731
2022-06-25,Andhra Pradesh,2320780,462,2305587,14731
2022-06-26,Andhra Pradesh,2320882,518,2305633,14731
2022-06-27,Andhra Pradesh,2320992,576,2305685,14731
2022-06-28,Andhra Pradesh,2321035,585,2305719,14731
2022-06-29,Andhra Pradesh,2321207,658,2305818,14731
2022-06-30,Andhra Pradesh,2321379,755,2305893,14731
2020-04-03,Arunachal Pradesh,1,1,0,0
2020-04-04,Arunachal Pradesh,1,1,0,0
2020-04-05,Arunachal Pradesh,1,1,0,0
2020-04-06,Arunachal Pradesh,1,1,0,0
2020-04-07,Arunachal Pradesh,1,1,0,0
2020-04-08,Arunachal Pradesh,1,1,0,0
2020-04-09,Arunachal Pradesh,1,1,0,0
2020-04-10,Arunachal Pradesh,1,1,0,0
2020-04-11,Arunachal Pradesh,1,1,0,0
2020-04-12,Arunachal Pradesh,1,1,0,0
2020-04-13,Arunachal Pradesh,1,1,0,0
2020-04-14,Arunachal Pradesh,1,1,0,0
2020-04-15,Arunachal Pradesh,1,1,0,0
2020-04-16,Arunachal Pradesh,1,1,0,0
2020-04-17,Arunachal Pradesh,1,1,0,0
2020-04-18,Arunachal Pradesh,1,1,0,0
2020-04-19,Arunachal Pradesh,1,1,0,0
2020-04-20,Arunachal Pradesh,1,1,0,0
2020-04-21,Arunachal Pradesh,1,1,0,0
2020-04-22,Arunachal Pradesh,1,0,1,0
2020-04-23,Arunachal Pradesh,1,0,1,0
2020-04-24,Arunachal Pradesh,1,0,1,0
2020-04-25,Arunachal Pradesh,1,0,1,0
2020-04-26,Arunachal Pradesh,1,0,1,0
2020-04-27,Arunachal Pradesh,1,0,1,0
2020-04-28,Arunachal Pradesh,1,0,1,0
2020-04-29,Arunachal Pradesh,1,0,1,0
2020-04-30,Arunachal Pradesh,1,0,1,0
2020-05-01,Arunachal Pradesh,1,0,1,0
2020-05-02,Arunachal Pradesh,1,0,1,0
2020-05-03,Arunachal Pradesh,1,0,1,0
2020-05-04,Arunachal Pradesh,1,0,1,0
2020-05-05,Arunachal Pradesh,1,0,1,0
2020-05-06,Arunachal Pradesh,1,0,1,0
2020-05-07,Arunachal Pradesh,1,0,1,0
2020-05-08,Arunachal Pradesh,1,0,1,0
2020-05-09,Arunachal Pradesh,1,0,1,0
2020-05-10,Arunachal Pradesh,1,0,1,0
2020-05-11,Arunachal Pradesh,1,0,1,0
2020-05-12,Arunachal Pradesh,1,0,1,0
2020-05-13,Arunachal Pradesh,1,0,1,0
2020-05-14,Arunachal Pradesh,1,0,1,0
2020-05-15,Arunachal Pradesh,1,0,1,0
2020-05-16,Arunachal Pradesh,1,0,1,0
2020-05-17,Arunachal Pradesh,1,0,1,0
2020-05-18,Arunachal Pradesh,1,0,1,0
2020-05-19,Arunachal Pradesh,1,0,1,0
2020-05-20,Arunachal Pradesh,1,0,1,0
2020-05-21,Arunachal Pradesh,1,0,1,0
2020-05-22,Arunachal Pradesh,1,0,1,0
2020-05-23,Arunachal Pradesh,1,0,1,0
2020-05-24,Arunachal Pradesh,1,0,1,0
2020-05-25,Arunachal Pradesh,1,0,1,0
2020-05-26,Arunachal Pradesh,2,1,1,0
2020-05-27,Arunachal Pradesh,2,1,1,0
2020-05-28,Arunachal Pradesh,2,1,1,0
2020-05-29,Arunachal Pradesh,3,2,1,0
2020-05-30,Arunachal Pradesh,3,2,1,0
2020-05-31,Arunachal Pradesh,4,3,1,0
2020-06-01,Arunachal Pradesh,4,3,1,0
2020-06-02,Arunachal Pradesh,22,21,1,0
2020-06-03,Arunachal Pradesh,22,21,1,0
2020-06-04,Arunachal Pradesh,38,37,1,0
2020-06-05,Arunachal Pradesh,42,41,1,0
2020-06-06,Arunachal Pradesh,45,44,1,0
2020-06-07,Arunachal Pradesh,47,46,1,0
2020-06-08,Arunachal Pradesh,51,50,1,0
2020-06-09,Arunachal Pradesh,51,50,1,0
2020-06-10,Arunachal Pradesh,57,56,1,0
2020-06-11,Arunachal Pradesh,57,55,2,0
2020-06-12,Arunachal Pradesh,61,57,4,0
2020-06-13,Arunachal Pradesh,67,63,4,0
2020-06-14,Arunachal Pradesh,87,83,4,0
2020-06-15,Arunachal Pradesh,91,84,7,0
2020-06-16,Arunachal Pradesh,91,84,7,0
2020-06-17,Arunachal Pradesh,95,88,7,0
2020-06-18,Arunachal Pradesh,99,92,7,0
2020-06-19,Arunachal Pradesh,103,93,10,0
2020-06-20,Arunachal Pradesh,103,92,11,0
2020-06-21,Arunachal Pradesh,135,121,14,0
2020-06-22,Arunachal Pradesh,135,120,15,0
2020-06-23,Arunachal Pradesh,139,118,21,0
2020-06-24,Arunachal Pradesh,148,126,22,0
2020-06-25,Arunachal Pradesh,158,120,38,0
2020-06-26,Arunachal Pradesh,160,121,38,1
2020-06-27,Arunachal Pradesh,172,129,42,1
2020-06-28,Arunachal Pradesh,177,122,54,1
2020-06-29,Arunachal Pradesh,182,121,60,1
2020-06-30,Arunachal Pradesh,187,125,61,1
2020-07-01,Arunachal Pradesh,191,128,62,1
2020-07-02,Arunachal Pradesh,195,128,66,1
2020-07-03,Arunachal Pradesh,195,128,66,1
2020-07-04,Arunachal Pradesh,252,176,75,1
2020-07-05,Arunachal Pradesh,259,182,76,1
2020-07-06,Arunachal Pradesh,269,190,78,1
2020-07-07,Arunachal Pradesh,270,176,92,2
2020-07-08,Arunachal Pradesh,276,169,105,2
2020-07-09,Arunachal Pradesh,287,176,109,2
2020-07-10,Arunachal Pradesh,302,180,120,2
2020-07-11,Arunachal Pradesh,335,213,120,2
2020-07-12,Arunachal Pradesh,341,214,125,2
2020-07-13,Arunachal Pradesh,359,219,138,2
2020-07-14,Arunachal Pradesh,387,240,145,2
2020-07-15,Arunachal Pradesh,462,306,153,3
2020-07-16,Arunachal Pradesh,462,306,153,3
2020-07-17,Arunachal Pradesh,543,387,153,3
2020-07-18,Arunachal Pradesh,609,431,175,3
2020-07-19,Arunachal Pradesh,650,373,274,3
2020-07-20,Arunachal Pradesh,740,455,282,3
2020-07-21,Arunachal Pradesh,790,502,285,3
2020-07-22,Arunachal Pradesh,858,552,303,3
2020-07-23,Arunachal Pradesh,949,632,314,3
2020-07-24,Arunachal Pradesh,991,654,334,3
2020-07-25,Arunachal Pradesh,1056,661,392,3
2020-07-26,Arunachal Pradesh,1126,695,428,3
2020-07-27,Arunachal Pradesh,1158,650,505,3
2020-07-28,Arunachal Pradesh,1239,662,574,3
2020-07-29,Arunachal Pradesh,1330,710,617,3
2020-07-30,Arunachal Pradesh,1410,730,677,3
2020-07-31,Arunachal Pradesh,1484,654,827,3
2020-08-01,Arunachal Pradesh,1591,670,918,3
2020-08-02,Arunachal Pradesh,1673,701,969,3
2020-08-03,Arunachal Pradesh,1698,699,996,3
2020-08-04,Arunachal Pradesh,1758,692,1063,3
2020-08-05,Arunachal Pradesh,1790,682,1105,3
2020-08-06,Arunachal Pradesh,1855,642,1210,3
2020-08-07,Arunachal Pradesh,1948,700,1245,3
2020-08-08,Arunachal Pradesh,2049,720,1326,3
2020-08-09,Arunachal Pradesh,2117,684,1430,3
2020-08-10,Arunachal Pradesh,2155,670,1482,3
2020-08-11,Arunachal Pradesh,2231,636,1592,3
2020-08-12,Arunachal Pradesh,2327,690,1634,3
2020-08-13,Arunachal Pradesh,2430,768,1659,3
2020-08-14,Arunachal Pradesh,2512,790,1718,4
2020-08-15,Arunachal Pradesh,2607,852,1750,5
2020-08-16,Arunachal Pradesh,2658,882,1771,5
2020-08-17,Arunachal Pradesh,2701,888,1808,5
2020-08-18,Arunachal Pradesh,2741,843,1893,5
2020-08-19,Arunachal Pradesh,2875,921,1949,5
2020-08-20,Arunachal Pradesh,2950,923,2022,5
2020-08-21,Arunachal Pradesh,3066,968,2093,5
2020-08-22,Arunachal Pradesh,3126,996,2125,5
2020-08-23,Arunachal Pradesh,3223,990,2228,5
2020-08-24,Arunachal Pradesh,3263,961,2297,5
2020-08-25,Arunachal Pradesh,3312,880,2427,5
2020-08-26,Arunachal Pradesh,3412,899,2508,5
2020-08-27,Arunachal Pradesh,3555,987,2563,5
2020-08-28,Arunachal Pradesh,3633,1007,2621,5
2020-08-29,Arunachal Pradesh,3745,1031,2709,5
2020-08-30,Arunachal Pradesh,3877,1118,2754,5
2020-08-31,Arunachal Pradesh,4034,1205,2822,7
2020-09-01,Arunachal Pradesh,4112,1220,2885,7
2020-09-02,Arunachal Pradesh,4212,1226,2979,7
2020-09-03,Arunachal Pradesh,4360,1278,3075,7
2020-09-04,Arunachal Pradesh,4574,1400,3167,7
2020-09-05,Arunachal Pradesh,4775,1488,3280,7
2020-09-06,Arunachal Pradesh,4914,1525,3381,8
2020-09-07,Arunachal Pradesh,5000,1520,3472,8
2020-09-08,Arunachal Pradesh,5180,1576,3596,8
2020-09-09,Arunachal Pradesh,5402,1670,3723,9
2020-09-10,Arunachal Pradesh,5545,1630,3906,9
2020-09-11,Arunachal Pradesh,5672,1658,4005,9
2020-09-12,Arunachal Pradesh,5825,1689,4126,10
2020-09-13,Arunachal Pradesh,5975,1712,4253,10
2020-09-14,Arunachal Pradesh,6121,1732,4379,10
2020-09-15,Arunachal Pradesh,6298,1756,4531,11
2020-09-16,Arunachal Pradesh,6466,1795,4658,13
2020-09-17,Arunachal Pradesh,6692,1892,4787,13
2020-09-18,Arunachal Pradesh,6851,1871,4967,13
2020-09-19,Arunachal Pradesh,7005,1886,5106,13
2020-09-20,Arunachal Pradesh,7250,1957,5280,13
2020-09-21,Arunachal Pradesh,7385,1964,5408,13
2020-09-22,Arunachal Pradesh,7595,1939,5643,13
2020-09-23,Arunachal Pradesh,7844,2052,5778,14
2020-09-24,Arunachal Pradesh,8133,2216,5903,14
2020-09-25,Arunachal Pradesh,8416,2331,6071,14
2020-09-26,Arunachal Pradesh,8671,2427,6230,14
2020-09-27,Arunachal Pradesh,8869,2458,6397,14
2020-09-28,Arunachal Pradesh,9004,2495,6495,14
2020-09-29,Arunachal Pradesh,9332,2725,6592,15
2020-09-30,Arunachal Pradesh,9553,2794,6743,16
2020-10-01,Arunachal Pradesh,9796,2890,6890,16
2020-10-02,Arunachal Pradesh,10020,2955,7049,16
2020-10-03,Arunachal Pradesh,10220,3019,7183,18
2020-10-04,Arunachal Pradesh,10421,3015,7388,18
2020-10-05,Arunachal Pradesh,10548,2953,7577,18
2020-10-06,Arunachal Pradesh,10783,2989,7775,19
2020-10-07,Arunachal Pradesh,11007,3022,7965,20
2020-10-08,Arunachal Pradesh,11267,2850,8396,21
2020-10-09,Arunachal Pradesh,11479,2778,8679,22
2020-10-10,Arunachal Pradesh,11760,2860,8877,23
2020-10-11,Arunachal Pradesh,11998,2940,9035,23
2020-10-12,Arunachal Pradesh,12147,2891,9232,24
2020-10-13,Arunachal Pradesh,12367,2940,9403,24
2020-10-14,Arunachal Pradesh,12561,2960,9573,28
2020-10-15,Arunachal Pradesh,12768,3045,9694,29
2020-10-16,Arunachal Pradesh,12971,3052,9889,30
2020-10-17,Arunachal Pradesh,13169,3068,10071,30
2020-10-18,Arunachal Pradesh,13348,3003,10315,30
2020-10-19,Arunachal Pradesh,13406,2824,10552,30
2020-10-20,Arunachal Pradesh,13643,2833,10780,30
2020-10-21,Arunachal Pradesh,13778,2712,11035,31
2020-10-22,Arunachal Pradesh,13912,2682,11199,31
2020-10-23,Arunachal Pradesh,14077,2638,11407,32
2020-10-24,Arunachal Pradesh,14145,2499,11613,33
2020-10-25,Arunachal Pradesh,14211,2397,11781,33
2020-10-26,Arunachal Pradesh,14244,2260,11951,33
2020-10-27,Arunachal Pradesh,14391,2174,12182,35
2020-10-28,Arunachal Pradesh,14472,2139,12297,36
2020-10-29,Arunachal Pradesh,14580,2064,12480,36
2020-10-30,Arunachal Pradesh,14668,2008,12623,37
2020-10-31,Arunachal Pradesh,14752,1938,12777,37
2020-11-01,Arunachal Pradesh,14852,1856,12959,37
2020-11-02,Arunachal Pradesh,14881,1771,13073,37
2020-11-03,Arunachal Pradesh,14998,1722,13238,38
2020-11-04,Arunachal Pradesh,15083,1674,13367,42
2020-11-05,Arunachal Pradesh,15160,1645,13472,43
2020-11-06,Arunachal Pradesh,15244,1621,13580,43
2020-11-07,Arunachal Pradesh,15325,1603,13679,43
2020-11-08,Arunachal Pradesh,15389,1559,13785,45
2020-11-09,Arunachal Pradesh,15436,1509,13881,46
2020-11-10,Arunachal Pradesh,15484,1472,13966,46
2020-11-11,Arunachal Pradesh,15581,1484,14051,46
2020-11-12,Arunachal Pradesh,15657,1485,14126,46
2020-11-13,Arunachal Pradesh,15701,1440,14214,47
2020-11-14,Arunachal Pradesh,15758,1392,14319,47
2020-11-15,Arunachal Pradesh,15792,1323,14421,48
2020-11-16,Arunachal Pradesh,15812,1264,14500,48
2020-11-17,Arunachal Pradesh,15868,1232,14588,48
2020-11-18,Arunachal Pradesh,15904,1212,14644,48
2020-11-19,Arunachal Pradesh,15945,1182,14715,48
2020-11-20,Arunachal Pradesh,15976,1127,14800,49
2020-11-21,Arunachal Pradesh,16001,1082,14870,49
2020-11-22,Arunachal Pradesh,16037,1051,14937,49
2020-11-23,Arunachal Pradesh,16061,1040,14972,49
2020-11-24,Arunachal Pradesh,16092,1007,15036,49
2020-11-25,Arunachal Pradesh,16144,1004,15091,49
2020-11-26,Arunachal Pradesh,16174,968,15157,49
2020-11-27,Arunachal Pradesh,16204,926,15229,49
2020-11-28,Arunachal Pradesh,16231,911,15270,50
2020-11-29,Arunachal Pradesh,16262,888,15323,51
2020-11-30,Arunachal Pradesh,16269,851,15364,54
2020-12-01,Arunachal Pradesh,16282,817,15411,54
2020-12-02,Arunachal Pradesh,16296,786,15456,54
2020-12-03,Arunachal Pradesh,16320,778,15488,54
2020-12-04,Arunachal Pradesh,16348,769,15525,54
2020-12-05,Arunachal Pradesh,16367,751,15561,55
2020-12-06,Arunachal Pradesh,16384,748,15581,55
2020-12-07,Arunachal Pradesh,16395,735,15605,55
2020-12-08,Arunachal Pradesh,16415,707,15653,55
2020-12-09,Arunachal Pradesh,16437,692,15690,55
2020-12-10,Arunachal Pradesh,16461,709,15697,55
2020-12-11,Arunachal Pradesh,16479,685,15739,55
2020-12-12,Arunachal Pradesh,16497,279,16163,55
2020-12-13,Arunachal Pradesh,16509,269,16185,55
2020-12-14,Arunachal Pradesh,16513,252,16206,55
2020-12-15,Arunachal Pradesh,16536,238,16243,55
2020-12-17,Arunachal Pradesh,16574,241,16278,55
2020-12-18,Arunachal Pradesh,16603,258,16290,55
2020-12-19,Arunachal Pradesh,16611,234,16322,55
2020-12-20,Arunachal Pradesh,16629,241,16333,55
2020-12-21,Arunachal Pradesh,16630,225,16350,55
2020-12-22,Arunachal Pradesh,16652,227,16369,56
2020-12-23,Arunachal Pradesh,16657,222,16379,56
2020-12-24,Arunachal Pradesh,16669,212,16401,56
2020-12-25,Arunachal Pradesh,16678,184,16438,56
2020-12-26,Arunachal Pradesh,16678,168,16454,56
2020-12-27,Arunachal Pradesh,16687,154,16477,56
2020-12-28,Arunachal Pradesh,16689,130,16503,56
2020-12-29,Arunachal Pradesh,16696,119,16521,56
2020-12-30,Arunachal Pradesh,16709,115,16538,56
2020-12-31,Arunachal Pradesh,16711,106,16549,56
2021-01-03,Arunachal Pradesh,16727,95,16576,56
2021-01-04,Arunachal Pradesh,16732,93,16583,56
2021-01-05,Arunachal Pradesh,16741,87,16598,56
2021-01-06,Arunachal Pradesh,16744,79,16609,56
2021-01-07,Arunachal Pradesh,16753,88,16609,56
2021-01-08,Arunachal Pradesh,16757,79,16622,56
2021-01-09,Arunachal Pradesh,16764,77,16631,56
2021-01-10,Arunachal Pradesh,16767,64,16647,56
2021-01-11,Arunachal Pradesh,16772,66,16650,56
2021-01-12,Arunachal Pradesh,16777,63,16658,56
2021-01-13,Arunachal Pradesh,16782,61,16665,56
2021-01-14,Arunachal Pradesh,16783,58,16669,56
2021-01-15,Arunachal Pradesh,16798,68,16674,56
2021-01-16,Arunachal Pradesh,16802,64,16682,56
2021-01-17,Arunachal Pradesh,16808,62,16690,56
2021-01-18,Arunachal Pradesh,16811,58,16697,56
2021-01-19,Arunachal Pradesh,16812,57,16699,56
2021-01-20,Arunachal Pradesh,16815,52,16707,56
2021-01-21,Arunachal Pradesh,16815,46,16713,56
2021-01-22,Arunachal Pradesh,16816,38,16722,56
2021-01-23,Arunachal Pradesh,16817,37,16724,56
2021-01-24,Arunachal Pradesh,16818,37,16725,56
2021-01-25,Arunachal Pradesh,16819,18,16745,56
2021-01-27,Arunachal Pradesh,16821,14,16751,56
2021-01-28,Arunachal Pradesh,16824,15,16753,56
2021-01-29,Arunachal Pradesh,16827,15,16756,56
2021-01-30,Arunachal Pradesh,16827,13,16758,56
2021-01-31,Arunachal Pradesh,16828,14,16758,56
2021-02-01,Arunachal Pradesh,16828,13,16759,56
2021-02-02,Arunachal Pradesh,16828,10,16762,56
2021-02-03,Arunachal Pradesh,16829,11,16762,56
2021-02-04,Arunachal Pradesh,16829,9,16764,56
2021-02-05,Arunachal Pradesh,16829,8,16765,56
2021-02-06,Arunachal Pradesh,16829,8,16765,56
2021-02-07,Arunachal Pradesh,16830,7,16767,56
2021-02-08,Arunachal Pradesh,16830,7,16767,56
2021-02-09,Arunachal Pradesh,16831,5,16770,56
2021-02-10,Arunachal Pradesh,16831,4,16771,56
2021-02-11,Arunachal Pradesh,16831,4,16771,56
2021-02-12,Arunachal Pradesh,16832,5,16771,56
2021-02-13,Arunachal Pradesh,16832,5,16771,56
2021-02-14,Arunachal Pradesh,16832,4,16772,56
2021-02-15,Arunachal Pradesh,16832,3,16773,56
2021-02-16,Arunachal Pradesh,16833,3,16774,56
2021-02-17,Arunachal Pradesh,16833,3,16774,56
2021-02-18,Arunachal Pradesh,16833,3,16774,56
2021-02-19,Arunachal Pradesh,16836,5,16775,56
2021-02-20,Arunachal Pradesh,16836,5,16775,56
2021-02-21,Arunachal Pradesh,16836,5,16775,56
2021-02-22,Arunachal Pradesh,16836,5,16775,56
2021-02-23,Arunachal Pradesh,16836,5,16775,56
2021-02-24,Arunachal Pradesh,16836,4,16776,56
2021-02-25,Arunachal Pradesh,16836,4,16776,56
2021-02-26,Arunachal Pradesh,16836,3,16777,56
2021-02-27,Arunachal Pradesh,16836,3,16777,56
2021-03-01,Arunachal Pradesh,16836,0,16780,56
2021-03-02,Arunachal Pradesh,16837,1,16780,56
2021-03-03,Arunachal Pradesh,16838,2,16780,56
2021-03-04,Arunachal Pradesh,16838,2,16780,56
2021-03-06,Arunachal Pradesh,16839,3,16780,56
2021-03-07,Arunachal Pradesh,16839,3,16780,56
2021-03-08,Arunachal Pradesh,16839,3,16780,56
2021-03-09,Arunachal Pradesh,16839,3,16780,56
2021-03-10,Arunachal Pradesh,16839,3,16780,56
2021-03-11,Arunachal Pradesh,16840,4,16780,56
2021-03-13,Arunachal Pradesh,16840,4,16780,56
2021-03-14,Arunachal Pradesh,16840,3,16781,56
2021-03-15,Arunachal Pradesh,16840,3,16781,56
2021-03-16,Arunachal Pradesh,16840,1,16783,56
2021-03-17,Arunachal Pradesh,16841,2,16783,56
2021-03-18,Arunachal Pradesh,16841,2,16783,56
2021-03-19,Arunachal Pradesh,16842,3,16783,56
2021-03-20,Arunachal Pradesh,16842,3,16783,56
2021-03-21,Arunachal Pradesh,16842,3,16783,56
2021-03-22,Arunachal Pradesh,16842,3,16783,56
2021-03-23,Arunachal Pradesh,16842,2,16784,56
2021-03-24,Arunachal Pradesh,16842,2,16784,56
2021-03-25,Arunachal Pradesh,16842,1,16785,56
2021-03-27,Arunachal Pradesh,16843,2,16785,56
2021-03-28,Arunachal Pradesh,16845,4,16785,56
2021-03-29,Arunachal Pradesh,16845,4,16785,56
2021-03-30,Arunachal Pradesh,16845,4,16785,56
2021-03-31,Arunachal Pradesh,16845,4,16785,56
2021-04-01,Arunachal Pradesh,16845,4,16785,56
2021-04-02,Arunachal Pradesh,16845,4,16785,56
2021-04-03,Arunachal Pradesh,16846,5,16785,56
2021-04-04,Arunachal Pradesh,16849,8,16785,56
2021-04-05,Arunachal Pradesh,16849,8,16785,56
2021-04-06,Arunachal Pradesh,16851,10,16785,56
2021-04-07,Arunachal Pradesh,16853,11,16786,56
2021-04-08,Arunachal Pradesh,16861,17,16788,56
2021-04-09,Arunachal Pradesh,16873,29,16788,56
2021-04-10,Arunachal Pradesh,16875,30,16789,56
2021-04-11,Arunachal Pradesh,16878,32,16790,56
2021-04-12,Arunachal Pradesh,16882,36,16790,56
2021-04-13,Arunachal Pradesh,16888,41,16791,56
2021-04-14,Arunachal Pradesh,16902,55,16791,56
2021-04-15,Arunachal Pradesh,16912,64,16792,56
2021-04-16,Arunachal Pradesh,16920,66,16798,56
2021-04-17,Arunachal Pradesh,16948,92,16800,56
2021-04-18,Arunachal Pradesh,16967,105,16806,56
2021-04-19,Arunachal Pradesh,16987,122,16809,56
2021-04-20,Arunachal Pradesh,17052,176,16820,56
2021-04-21,Arunachal Pradesh,17113,222,16835,56
2021-04-22,Arunachal Pradesh,17186,279,16851,56
2021-04-23,Arunachal Pradesh,17296,380,16860,56
2021-04-24,Arunachal Pradesh,17430,453,16921,56
2021-04-25,Arunachal Pradesh,17546,550,16940,56
2021-04-26,Arunachal Pradesh,17607,581,16968,58
2021-04-27,Arunachal Pradesh,17775,724,16993,58
2021-04-28,Arunachal Pradesh,17898,819,17021,58
2021-04-29,Arunachal Pradesh,18062,966,17038,58
2021-04-30,Arunachal Pradesh,18256,1112,17085,59
2021-05-01,Arunachal Pradesh,18419,1226,17134,59
2021-05-02,Arunachal Pradesh,18636,1387,17190,59
2021-05-03,Arunachal Pradesh,18738,1406,17273,59
2021-05-04,Arunachal Pradesh,18958,1536,17363,59
2021-05-05,Arunachal Pradesh,19192,1632,17501,59
2021-05-06,Arunachal Pradesh,19412,1776,17577,59
2021-05-07,Arunachal Pradesh,19634,1858,17717,59
2021-05-08,Arunachal Pradesh,19802,1893,17849,60
2021-05-09,Arunachal Pradesh,20046,2002,17984,60
2021-05-10,Arunachal Pradesh,20165,1933,18172,60
2021-05-11,Arunachal Pradesh,20370,1955,18351,64
2021-05-12,Arunachal Pradesh,20575,1924,18583,68
2021-05-13,Arunachal Pradesh,20854,2094,18691,69
2021-05-14,Arunachal Pradesh,20854,2094,18691,69
2021-05-15,Arunachal Pradesh,21110,2167,18871,72
2021-05-16,Arunachal Pradesh,21622,2251,19293,78
2021-05-17,Arunachal Pradesh,21802,2260,19461,81
2021-05-18,Arunachal Pradesh,22106,2346,19675,85
2021-05-19,Arunachal Pradesh,22462,2397,19977,88
2021-05-20,Arunachal Pradesh,22799,2585,20125,89
2021-05-21,Arunachal Pradesh,23159,2731,20339,89
2021-05-22,Arunachal Pradesh,23553,2916,20545,92
2021-05-23,Arunachal Pradesh,23867,2936,20836,95
2021-05-24,Arunachal Pradesh,24093,2899,21096,98
2021-05-25,Arunachal Pradesh,24573,3127,21344,102
2021-05-26,Arunachal Pradesh,25002,3323,21575,104
2021-05-27,Arunachal Pradesh,25376,3504,21765,107
2021-05-28,Arunachal Pradesh,25820,3692,22019,109
2021-05-30,Arunachal Pradesh,26778,3918,22746,114
2021-05-31,Arunachal Pradesh,26950,3783,23052,115
2021-06-01,Arunachal Pradesh,27272,3755,23402,115
2021-06-02,Arunachal Pradesh,27642,3772,23754,116
2021-06-03,Arunachal Pradesh,28018,3817,24083,118
2021-06-04,Arunachal Pradesh,28382,3843,24420,119
2021-06-05,Arunachal Pradesh,28786,3829,24835,122
2021-06-06,Arunachal Pradesh,29113,3753,25237,123
2021-06-07,Arunachal Pradesh,29336,3593,25618,125
2021-06-08,Arunachal Pradesh,29696,3440,26131,125
2021-06-09,Arunachal Pradesh,30000,3305,26569,126
2021-06-10,Arunachal Pradesh,30247,3271,26848,128
2021-06-11,Arunachal Pradesh,30492,3209,27150,133
2021-06-12,Arunachal Pradesh,30850,3274,27438,138
2021-06-13,Arunachal Pradesh,31148,3187,27818,143
2021-06-14,Arunachal Pradesh,31282,2885,28252,145
2021-06-15,Arunachal Pradesh,31648,2889,28608,151
2021-06-16,Arunachal Pradesh,31938,2849,28934,155
2021-06-17,Arunachal Pradesh,32188,2810,29223,155
2021-06-18,Arunachal Pradesh,32483,2713,29612,158
2021-06-19,Arunachal Pradesh,32692,2599,29934,159
2021-06-20,Arunachal Pradesh,32923,2601,30163,159
2021-06-21,Arunachal Pradesh,33081,2515,30407,159
2021-06-22,Arunachal Pradesh,33375,2539,30677,159
2021-06-23,Arunachal Pradesh,33664,2548,30956,160
2021-06-25,Arunachal Pradesh,34214,2565,31487,162
2021-06-26,Arunachal Pradesh,34480,2523,31792,165
2021-06-27,Arunachal Pradesh,34767,2546,32054,167
2021-06-28,Arunachal Pradesh,34932,2495,32270,167
2021-06-29,Arunachal Pradesh,35227,2577,32483,167
2021-06-30,Arunachal Pradesh,35571,2687,32716,168
2021-07-01,Arunachal Pradesh,35857,2762,32923,172
